Date,Close_TSLA,SMA_10,Signal,Daily_Returns,Strategy_Returns,Cumulative_Strategy_Returns,Cumulative_Market_Returns
2024-04-01 00:00:00+00:00,175.22000122070312,174.55700225830077,1,-0.003242460249155976,-0.003242460249155976,0.9161991714264547,0.7967804933964158
2024-04-02 00:00:00+00:00,166.6300048828125,173.84000244140626,0,-0.049024062767074494,-0.049024062767074494,0.8712833657393025,0.7577190764765693
2024-04-03 00:00:00+00:00,168.3800048828125,173.54600219726564,0,0.01050231020055925,0.0,0.8712833657393025,0.7656768772626076
2024-04-04 00:00:00+00:00,171.11000061035156,173.09100189208985,0,0.016213301154368365,0.0,0.8712833657393025,0.7780910270606026
2024-04-05 00:00:00+00:00,164.89999389648438,172.29900054931642,0,-0.036292482565110196,-0.0,0.8712833657393025,0.749852172026937
2024-04-08 00:00:00+00:00,172.97999572753906,172.51399993896484,1,0.04899940648952894,0.0,0.8712833657393025,0.786594483411141
2024-04-09 00:00:00+00:00,176.8800048828125,172.93899993896486,1,0.02254601255405486,0.02254601255405486,0.8909273314414,0.8043290525090789
2024-04-10 00:00:00+00:00,171.75999450683594,172.3479995727539,0,-0.028946236061948905,-0.028946236061948905,0.8651383385914551,0.7810467538836674
2024-04-11 00:00:00+00:00,174.60000610351562,171.825,1,0.01653476762638495,0.0,0.8651383385914551,0.7939611804644762
2024-04-12 00:00:00+00:00,171.0500030517578,171.3510009765625,0,-0.020332204625772565,-0.020332204625772565,0.8475481688616127,0.7778181992783525
2024-04-15 00:00:00+00:00,161.47999572753906,169.97700042724608,0,-0.05594859487563397,-0.0,0.8475481688616127,0.7343003639600328
2024-04-16 00:00:00+00:00,157.11000061035156,169.025,0,-0.027062145360474688,-0.0,0.8475481688616127,0.714428620772297
2024-04-17 00:00:00+00:00,155.4499969482422,167.73199920654298,0,-0.010565868854054306,-0.0,0.8475481688616127,0.706880061659634
2024-04-18 00:00:00+00:00,149.92999267578125,165.61399841308594,0,-0.03550983840996058,-0.0,0.8475481688616127,0.6817788648948775
2024-04-19 00:00:00+00:00,147.0500030517578,163.8289993286133,0,-0.0192088959161848,-0.0,0.8475481688616127,0.6686826456412571
2024-04-22 00:00:00+00:00,142.0500030517578,160.73600006103516,0,-0.03400203941675628,-0.0,0.8475481688616127,0.6459460719668623
2024-04-23 00:00:00+00:00,144.67999267578125,157.51599884033203,0,0.018514534090260826,0.0,0.8475481688616127,0.6579054625367629
2024-04-24 00:00:00+00:00,162.1300048828125,156.5529998779297,1,0.12061109407252757,0.0,0.8475481688616127,0.7372561601696141
2024-04-25 00:00:00+00:00,170.17999267578125,156.11099853515626,1,0.04965143743002587,0.04965143743002587,0.889630153736778,0.7738619882761769
2024-04-26 00:00:00+00:00,168.2899932861328,155.83499755859376,1,-0.011105884774887609,-0.011105884774887609,0.8797500237571118,0.7652675662027163
2024-04-29 00:00:00+00:00,194.0500030517578,159.0919982910156,1,0.1530691710339953,0.1530691710339953,1.0144126306107506,0.8824064381805692
2024-04-30 00:00:00+00:00,183.27999877929688,161.70899810791016,1,-0.05550118063944742,-0.05550118063944742,0.9581115319562863,0.833431839057698
2024-05-01 00:00:00+00:00,179.99000549316406,164.16299896240236,1,-0.017950640048260635,-0.017950640048260635,0.9409128167200514,0.8184712041100134
2024-05-02 00:00:00+00:00,180.00999450683594,167.1709991455078,1,0.0001110562423569661,0.0001110562423569661,0.9410173109618619,0.8185621004464192
2024-05-03 00:00:00+00:00,181.19000244140625,170.58499908447266,1,0.006555235656792835,0.006555235656792835,0.9471859011923385,0.8239279679145648
2024-05-06 00:00:00+00:00,184.75999450683597,174.85599822998046,1,0.01970303006416807,0.01970303006416807,0.9658483334798873,0.8401618454370944
2024-05-07 00:00:00+00:00,177.80999755859375,178.16899871826172,0,-0.03761635178001199,-0.03761635178001199,0.9295166428015695,0.8085580219069886
2024-05-08 00:00:00+00:00,174.72000122070312,179.4279983520508,0,-0.017378079862311324,-0.0,0.9295166428015695,0.7945068360289764
2024-05-09 00:00:00+00:00,171.97000122070312,179.60699920654298,0,-0.01573946875450305,-0.0,0.9295166428015695,0.7820017205080593
2024-05-10 00:00:00+00:00,168.47000122070312,179.625,0,-0.02035238689978358,-0.0,0.9295166428015695,0.7660861189359828
2024-05-13 00:00:00+00:00,171.88999938964844,177.40899963378905,0,0.020300339194899042,0.0,0.9295166428015695,0.781637927002887
2024-05-14 00:00:00+00:00,177.5500030517578,176.83600006103515,1,0.03292805679333921,0.0,0.9295166428015695,0.807375745055066
2024-05-15 00:00:00+00:00,173.99000549316406,176.23600006103516,0,-0.02005067585133169,-0.02005067585133169,0.9108792058983372,0.7911873157007395
2024-05-16 00:00:00+00:00,174.83999633789062,175.71900024414063,0,0.004885285464054867,0.0,0.9108792058983372,0.7950524915934769
2024-05-17 00:00:00+00:00,177.4600067138672,175.34600067138672,1,0.014985188920464187,0.0,0.9108792058983372,0.806966503381691
2024-05-20 00:00:00+00:00,174.9499969482422,174.36500091552733,1,-0.014144086952910362,-0.014144086952910362,0.8979956512065131,0.7955526989897743
2024-05-21 00:00:00+00:00,186.6000061035156,175.24400177001954,1,0.0665905079079252,0.0665905079079252,0.9577936377194629,0.8485289572830241
2024-05-22 00:00:00+00:00,180.11000061035156,175.7830017089844,1,-0.03478030697149992,-0.03478030697149992,0.9244812809842304,0.8190168596745138
2024-05-23 00:00:00+00:00,173.74000549316406,175.96000213623046,0,-0.03536724832380789,-0.03536724832380789,0.8917849219489491,0.79005048701702
2024-05-24 00:00:00+00:00,179.24000549316406,177.03700256347656,1,0.03165649721483632,0.0,0.8917849219489491,0.8150607180588544
2024-05-28 00:00:00+00:00,176.75,177.52300262451172,0,-0.01389201861667555,-0.01389201861667555,0.8793962292111638,0.8037378793898599
2024-05-29 00:00:00+00:00,176.19000244140625,177.38700256347656,0,-0.0031683030189180172,-0.0,0.8793962292111638,0.8011913942401702
2024-05-30 00:00:00+00:00,178.7899932861328,177.86700134277345,1,0.014756744473008343,0.0,0.8793962292111638,0.8130143709189457
2024-05-31 00:00:00+00:00,178.0800018310547,178.19100189208984,0,-0.003971091681523098,-0.003971091681523098,0.8759040661605806,0.8097858163136307
2024-06-03 00:00:00+00:00,176.2899932861328,178.0740005493164,0,-0.0100517100545634,-0.0,0.8759040661605806,0.8016460840817481
2024-06-04 00:00:00+00:00,174.77000427246094,178.05600128173828,0,-0.008622094682395387,-0.0,0.8759040661605806,0.7947342156430237
2024-06-05 00:00:00+00:00,175.0,176.89600067138673,0,0.0013159908560766986,0.0,0.8759040661605806,0.7957800786038213
2024-06-06 00:00:00+00:00,177.94000244140625,176.6790008544922,1,0.01680001395089281,0.0,0.8759040661605806,0.8091491950262081
2024-06-07 00:00:00+00:00,177.47999572753906,177.0529998779297,1,-0.0025851787543875737,-0.0025851787543875737,0.8736396975778605,0.8070573997180965
2024-06-10 00:00:00+00:00,173.7899932861328,176.50799865722655,0,-0.020791089307163446,-0.020791089307163446,0.8554757766032359,0.7902777972445505
2024-06-11 00:00:00+00:00,170.66000366210938,175.8989990234375,0,-0.018010183238054034,-0.0,0.8554757766032359,0.7760447493072105
2024-06-12 00:00:00+00:00,177.2899932861328,176.00899810791014,1,0.03884911216309472,0.0,0.8554757766032359,0.806193398816627
2024-06-13 00:00:00+00:00,182.47000122070312,176.3769989013672,1,0.029217711832219218,0.029217711832219218,0.8804708213234732,0.8297485252242885
2024-06-14 00:00:00+00:00,178.00999450683594,176.3699981689453,1,-0.024442410719736185,-0.024442410719736185,0.8589499918819414,0.809467470976661
2024-06-17 00:00:00+00:00,187.44000244140625,177.48499908447266,1,0.052974598199923895,0.052974598199923895,0.9044525225757152,0.8523486850075582
2024-06-18 00:00:00+00:00,184.8600006103516,178.4939987182617,1,-0.013764414198944364,-0.013764414198944364,0.892003263431703,0.8406166046651886
2024-06-20 00:00:00+00:00,181.57000732421875,179.1509994506836,1,-0.017797215597047944,-0.017797215597047944,0.8761280890391386,0.8256559697175039
2024-06-21 00:00:00+00:00,183.00999450683597,179.65799865722656,1,0.007930754665036233,0.007930754665036233,0.883076445968455,0.832204044651056
2024-06-24 00:00:00+00:00,182.5800018310547,180.16799926757807,1,-0.0023495584322593688,-0.0023495584322593688,0.8810016062585002,0.8302487326205857
2024-06-25 00:00:00+00:00,187.3500061035156,181.5240005493164,1,0.026125557150967094,0.026125557150967094,0.9040182640729004,0.8519394433341828
2024-06-26 00:00:00+00:00,196.3699951171875,184.09499969482425,1,0.0481451226037759,0.0481451226037759,0.9475423342327429,0.8929561722844996
2024-06-27 00:00:00+00:00,197.4199981689453,186.10800018310547,1,0.0053470646120412635,0.0053470646120412635,0.9526089043165298,0.8977308666334259
2024-06-28 00:00:00+00:00,197.8800048828125,187.6490005493164,1,0.002330091774560339,0.002330091774560339,0.9548285704888506,0.8998226619415374
2024-07-01 00:00:00+00:00,209.8600006103516,190.834001159668,1,0.06054171938510833,0.06054171938510833,1.0126355338642707,0.9542994730371631
2024-07-02 00:00:00+00:00,231.25999450683597,195.21600036621092,1,0.10197271435359356,0.10197271435359356,1.1158967279033107,1.0516119806089665
2024-07-03 00:00:00+00:00,246.38999938964844,201.36900024414064,1,0.06542422054051045,0.06542422054051045,1.188903401530091,1.1204128747513706
2024-07-05 00:00:00+00:00,251.5200042724609,208.36399993896484,1,0.02082067005771493,0.02082067005771493,1.213657166983844,1.1437406215449848
2024-07-08 00:00:00+00:00,252.94000244140625,215.35700073242188,1,0.005645666924397386,0.005645666924397386,1.2205090711090425,1.150197800142131
2024-07-09 00:00:00+00:00,262.3299865722656,223.33199920654295,1,0.03712336538398886,0.03712336538398886,1.2658184753102963,1.1928970133406673
2024-07-10 00:00:00+00:00,263.260009765625,230.9229995727539,1,0.003545241645880992,0.003545241645880992,1.270306107685092,1.1971261215116098
2024-07-11 00:00:00+00:00,241.02999877929688,235.38899993896484,1,-0.08444127539962887,-0.08444127539962887,1.1630398398042245,1.0960392649969584
2024-07-12 00:00:00+00:00,248.22999572753903,240.46999969482425,1,0.029871787680814554,0.029871787680814554,1.1977819189631849,1.1287799172107835
2024-07-15 00:00:00+00:00,252.63999938964844,245.9459991455078,1,0.01776579679334911,0.01776579679334911,1.2190614691382327,1.1488335918443637
2024-07-16 00:00:00+00:00,256.5599975585937,250.61599884033205,1,0.015516142251486453,0.015516142251486453,1.2379766003066874,1.166659057278707
2024-07-17 00:00:00+00:00,248.5,252.33999938964843,0,-0.03141564404151875,-0.03141564404151875,1.199084768099723,1.1300077116174254
2024-07-18 00:00:00+00:00,249.22999572753903,252.6239990234375,0,0.002937608561525362,0.0,1.199084768099723,1.1333272319456624
2024-07-19 00:00:00+00:00,239.1999969482422,251.3919982910156,0,-0.0402439471622098,-0.0,1.199084768099723,1.0877176707057477
2024-07-22 00:00:00+00:00,251.50999450683597,251.2489974975586,1,0.05146320115237035,0.0,1.199084768099723,1.1436951039902652
2024-07-23 00:00:00+00:00,246.3800048828125,249.65399932861328,0,-0.020396762498772314,-0.020396762498772314,1.1746273208688975,1.1203674265831671
2024-07-24 00:00:00+00:00,215.9900054931641,244.9269989013672,0,-0.12334604589403686,-0.0,1.1746273208688975,0.9821745345656558
2024-07-25 00:00:00+00:00,220.25,242.8489990234375,0,0.01972310939623889,0.0,1.1746273208688975,1.0015460703570942
2024-07-26 00:00:00+00:00,219.8000030517578,240.00599975585936,0,-0.0020431189477511102,-0.0,1.1746273208688975,0.9994997926037019
2024-07-29 00:00:00+00:00,232.1000061035156,237.9520004272461,0,0.055959976710561854,0.0,1.1746273208688975,1.0554317777200164
2024-07-30 00:00:00+00:00,222.6199951171875,234.55800018310543,0,-0.04084450985365362,-0.0,1.1746273208688975,1.012323184075072
2024-07-31 00:00:00+00:00,232.07000732421875,232.91500091552732,0,0.04244907202543402,0.0,1.1746273208688975,1.0552953638288913
2024-08-01 00:00:00+00:00,216.8600006103516,229.6780014038086,0,-0.06554059651757438,-0.0,1.1746273208688975,0.9861306761813151
2024-08-02 00:00:00+00:00,207.6699981689453,226.5250015258789,0,-0.04237758192170549,-0.0,1.1746273208688975,0.9443408426659347
2024-08-05 00:00:00+00:00,198.8800048828125,221.26200256347656,0,-0.04232673647438423,-0.0,1.1746273208688975,0.9043699766764157
2024-08-06 00:00:00+00:00,200.63999938964844,216.68800201416016,0,0.008849529684359148,0.0,1.1746273208688975,0.9123732256306568
2024-08-07 00:00:00+00:00,191.75999450683597,214.2650009155273,0,-0.044258397676563255,-0.0,1.1746273208688975,0.8719930485812464
2024-08-08 00:00:00+00:00,198.83999633789065,212.1240005493164,0,0.036921162045623124,0.0,1.1746273208688975,0.9041880452305715
2024-08-09 00:00:00+00:00,200.0,210.1440002441406,0,0.005833854775063152,0.0,1.1746273208688975,0.9094629469757949
2024-08-12 00:00:00+00:00,197.4900054931641,206.68300018310543,0,-0.012549972534179554,-0.0,1.1746273208688975,0.8980492119703947
2024-08-13 00:00:00+00:00,207.8300018310547,205.2040008544922,1,0.052357061371637315,0.0,1.1746273208688975,0.9450684296762791
2024-08-14 00:00:00+00:00,201.3800048828125,202.1350006103516,0,-0.0310349655555765,-0.0310349655555765,1.1381728024250921,0.915738263513613
2024-08-15 00:00:00+00:00,214.13999938964844,201.86300048828124,1,0.06336276788880446,0.0,1.1381728024250921,0.9737619745515229
2024-08-16 00:00:00+00:00,216.1199951171875,202.70800018310547,1,0.009246267550119258,0.009246267550119258,1.1486966526745834,0.9827656382983587
2024-08-19 00:00:00+00:00,222.72000122070312,205.0919998168945,1,0.030538618603692225,0.030538618603692225,1.1837762616419505,1.0127779433031665
2024-08-20 00:00:00+00:00,221.1000061035156,207.13800048828125,1,-0.007273684933138069,-0.007273684933138069,1.1751658460834389,1.0054113156363478
2024-08-21 00:00:00+00:00,223.2700042724609,210.28900146484372,1,0.009814554993405888,0.009814554993405888,1.1866995759061971,1.0152789802846534
2024-08-22 00:00:00+00:00,210.66000366210935,211.4710021972656,0,-0.056478704568676985,-0.056478704568676985,1.1196763211468168,0.9579373387023687
2024-08-23 00:00:00+00:00,220.32000732421875,213.5030029296875,1,0.0458558981020607,0.0,1.1196763211468168,1.0018644156940637
2024-08-26 00:00:00+00:00,213.2100067138672,215.07500305175785,0,-0.0322712435275504,-0.0322712435275504,1.0835429739150562,0.9695330051536136
2024-08-27 00:00:00+00:00,209.2100067138672,215.21300354003907,0,-0.018760845523390857,-0.0,1.0835429739150562,0.9513437462140978
2024-08-28 00:00:00+00:00,205.75,215.6500030517578,0,-0.01653843794670573,-0.0,1.0835429739150562,0.9356100067013494
2024-08-29 00:00:00+00:00,206.27999877929688,214.86400299072267,0,0.002575935743848623,0.0,1.0835429739150562,0.9380200779599138
2024-08-30 00:00:00+00:00,214.1100006103516,214.66300354003903,0,0.03795812428442069,0.0,1.0835429739150562,0.9736255606603982
2024-09-03 00:00:00+00:00,210.6000061035156,213.4510040283203,0,-0.01639341692041585,-0.0,1.0835429739150562,0.9576645109201186
2024-09-04 00:00:00+00:00,219.41000366210935,213.2820037841797,1,0.04183284569452206,0.0,1.0835429739150562,0.9977263426325599
2024-09-05 00:00:00+00:00,230.1699981689453,213.9720031738281,1,0.04904058305110981,0.04904058305110981,1.136680553116784,1.046655424200712
2024-09-06 00:00:00+00:00,210.72999572753903,213.9790023803711,0,-0.08445932396079381,-0.08445932396079381,1.0406772820411594,0.958255614652822
2024-09-09 00:00:00+00:00,216.2700042724609,213.57400207519527,1,0.026289605928169646,0.0,1.0406772820411594,0.9834477771405007
2024-09-10 00:00:00+00:00,226.1699981689453,214.87000122070316,1,0.04577608406578748,0.04577608406578748,1.0883154127892307,1.0284661652611962
2024-09-11 00:00:00+00:00,228.1300048828125,216.76200103759768,1,0.008666077418469476,0.008666077418469476,1.0977468384121758,1.037378932671626
2024-09-12 00:00:00+00:00,229.80999755859372,219.16800079345705,1,0.007364189890953776,0.007364189890953776,1.1058308545824371,1.045018388120695
2024-09-13 00:00:00+00:00,230.2899932861328,221.56900024414065,1,0.0020886633855723424,0.0020886633855723424,1.1081405629990397,1.0472010797652125
2024-09-16 00:00:00+00:00,226.77999877929688,222.83600006103515,1,-0.015241628421408637,-0.015241628421408637,1.0912506962991178,1.0312400300249331
2024-09-17 00:00:00+00:00,227.8699951171875,224.56299896240236,1,0.004806404196833203,0.004806404196833203,1.096495688225607,1.0361965864331875
2024-09-18 00:00:00+00:00,227.1999969482422,225.3419982910156,1,-0.0029402649901351108,-0.0029402649901351108,1.0932717003416832,1.0331498938872004
2024-09-19 00:00:00+00:00,243.9199981689453,226.7169982910156,1,0.07359155565707187,0.07359155565707187,1.1737272655256799,1.109181001805298
2024-09-20 00:00:00+00:00,238.25,229.46899871826173,1,-0.02324531900421767,-0.02324531900421767,1.1464436008145873,1.0833977355849163
2024-09-23 00:00:00+00:00,250.0,232.8419982910156,1,0.04931794333683115,0.04931794333683115,1.2029838413584337,1.1368286837197443
2024-09-24 00:00:00+00:00,254.2700042724609,235.6519989013672,1,0.017080017089843746,0.017080017089843746,1.2235308259276416,1.156245737065902
2024-09-25 00:00:00+00:00,257.0199890136719,238.54099731445316,1,0.010815214909361659,0.010815214909361659,1.236763574758278,1.168750783200303
2024-09-26 00:00:00+00:00,254.22000122070312,240.98199768066405,1,-0.01089404681602335,-0.01089404681602335,1.2232902144745088,1.156018357451855
2024-09-27 00:00:00+00:00,260.4599914550781,243.9989974975586,1,0.024545630573566513,0.024545630573566513,1.253316644163259,1.1843935569901294
2024-09-30 00:00:00+00:00,261.6300048828125,247.48399810791017,1,0.004492104223754234,0.004492104223754234,1.2589466731542063,1.1897139762900721
2024-10-01 00:00:00+00:00,258.0199890136719,250.4989974975586,1,-0.013798172234708361,-0.013798172234708361,1.2415755101237114,1.173298097935182
2024-10-02 00:00:00+00:00,249.0200042724609,252.68099822998047,0,-0.03488095932262858,-0.03488095932262858,1.1982681652591143,1.1323723347077874
2024-10-03 00:00:00+00:00,240.66000366210935,252.3549987792969,0,-0.03357160254966751,-0.0,1.1982681652591143,1.0943567807487384
2024-10-04 00:00:00+00:00,250.0800018310547,253.5379989624024,0,0.03914235030998836,0.0,1.1982681652591143,1.1371924772249167
2024-10-07 00:00:00+00:00,240.8300018310547,252.62099914550785,0,-0.03698816351676526,-0.0,1.1982681652591143,1.0951298159272862
2024-10-08 00:00:00+00:00,244.5,251.6439987182617,0,0.015238957526229946,0.0,1.1982681652591143,1.1118184526779102
2024-10-09 00:00:00+00:00,241.0500030517578,250.0470001220703,0,-0.014110416966225725,-0.0,1.1982681652591143,1.096130230719881
2024-10-10 00:00:00+00:00,238.7700042724609,248.5020004272461,0,-0.009458613360014523,-0.0,1.1982681652591143,1.0857623586752783
2024-10-11 00:00:00+00:00,217.8000030517578,244.23600158691409,0,-0.08782510719719294,-0.0,1.1982681652591143,0.9904051631339449
2024-10-14 00:00:00+00:00,219.16000366210935,239.9890014648437,0,0.006244263504570968,0.0,1.1982681652591143,0.9965895139488409
2024-10-15 00:00:00+00:00,219.57000732421875,236.14400329589844,0,0.0018707960177877236,0.0,1.1982681652591143,0.9984539296429054
2024-10-16 00:00:00+00:00,221.3300018310547,233.3750030517578,0,0.008015641700267029,0.0,1.1982681652591143,1.0064571785971466
2024-10-17 00:00:00+00:00,220.88999938964844,231.3980026245117,0,-0.001987992760882462,-0.0,1.1982681652591143,1.0044563490119574
2024-10-18 00:00:00+00:00,220.6999969482422,228.4600021362305,0,-0.0008601676940163117,-0.0,1.1982681652591143,1.0035923481104876
2024-10-21 00:00:00+00:00,218.8500061035156,226.26200256347656,0,-0.008382378207102748,-0.0,1.1982681652591143,0.9951798574828712
2024-10-22 00:00:00+00:00,217.97000122070312,223.60900268554687,0,-0.004021041161845984,-0.0,1.1982681652591143,0.9911781983124925
2024-10-23 00:00:00+00:00,213.6499938964844,220.86900177001957,0,-0.019819274670942244,-0.0,1.1982681652591143,0.9715337653522876
2024-10-24 00:00:00+00:00,260.4800109863281,223.04000244140624,1,0.21919035070290405,0.0,1.1982681652591143,1.1844845920995684
2024-10-25 00:00:00+00:00,269.19000244140625,228.1790023803711,1,0.03343823359841336,0.03343823359841336,1.2383361360825906,1.224091664583915
2024-10-28 00:00:00+00:00,262.510009765625,232.51400299072264,1,-0.024815158866218545,-0.024815158866218545,1.207606628135922,1.1937156354604512
2024-10-29 00:00:00+00:00,259.5199890136719,236.509001159668,1,-0.01139012091242797,-0.01139012091242797,1.1938518426268043,1.1801190700375008
2024-10-30 00:00:00+00:00,257.54998779296875,240.13099975585936,1,-0.007590942139718337,-0.007590942139718337,1.184789382366028,1.1711608544588679
2024-10-31 00:00:00+00:00,249.8500061035156,243.0270004272461,1,-0.029897037679701866,-0.029897037679701866,1.1493676895589202,1.1361466142641192
